Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
216,WHITE,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
217,BLACK,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1181,ONTARIO,SINGLE,RASTAFARIAN
218,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1377,SASKATCHEWAN,SINGLE,NOT STATED
219,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
220,WHITE,Non Indigenous,FEMALE,43,Supervised,FP,INDETERMINATE,0,ONTARIO,SEPARATED,PROT NON-SPEC
221,WHITE,Non Indigenous,MALE,42,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,ATHEIST
222,WHITE,Non Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
223,NORTH AMERICAN,Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NATIVE SPIRITUA
224,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,914,QUEBEC,COMMON LAW,CATH NON-SPEC
225,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
226,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
227,BLACK,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1826,ONTARIO,SINGLE,JUDAISM
228,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,3637,ONTARIO,COMMON LAW,NONE
229,BLACK,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1600,QUEBEC,SINGLE,PROT NON-SPEC
230,WHITE,Non Indigenous,MALE,81,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
231,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
232,BLACK,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1280,ONTARIO,COMMON LAW,MUSLIM
233,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,4383,MANITOBA,SINGLE,NONE
234,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,2192,ALBERTA,COMMON LAW,NOT STATED
235,WHITE,Non Indigenous,MALE,48,Supervised,LTSO,DETERMINATE,2526,ONTARIO,DIVORCED,CATHOLIC - ROMA
236,METIS,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1112,ALBERTA,SINGLE,CHRI NON SPEC
237,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,731,NOVA SCOTIA,SINGLE,CATH NON-SPEC
238,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1066,BRITISH COLUMBIA,COMMON LAW,NONE
239,WHITE,Non Indigenous,MALE,20,Supervised,DP,DETERMINATE,874,ALBERTA,SINGLE,NOT STATED
240,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,1734,ONTARIO,COMMON LAW,NONE
241,INUIT,Indigenous,MALE,29,Supervised,SR,DETERMINATE,731,QUEBEC,SINGLE,ANGLICAN(EPIS.
242,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1465,NEW BRUNSWICK,MARRIED,BAPTIST
243,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1369,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
244,WHITE,Non Indigenous,MALE,57,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
245,WHITE,Non Indigenous,MALE,49,Supervised,SR,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
246,BLACK,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,1796,QUEBEC,COMMON LAW,SEVENTH DAY ADV
247,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,PROT NON-SPEC
248,WHITE,Non Indigenous,FEMALE,22,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NONE
249,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,2283,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
250,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,783,NOVA SCOTIA,SINGLE,CATH NON-SPEC
251,WHITE,Non Indigenous,FEMALE,36,Supervised,FP,DETERMINATE,1878,ONTARIO,SINGLE,CHRI NON SPEC
252,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,UNKNOWN,
253,LATIN AMERICAN,Non Indigenous,MALE,26,Supervised,DP,DETERMINATE,2162,QUEBEC,COMMON LAW,JUDAISM
254,WHITE,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,912,QUEBEC,COMMON LAW,CATH NON-SPEC
255,METIS,Indigenous,FEMALE,32,Incarcerated,,DETERMINATE,732,ALBERTA,COMMON LAW,
256,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,995,QUEBEC,COMMON LAW,CATH NON-SPEC
257,,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,760,ALBERTA,COMMON LAW,
258,METIS,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1096,MANITOBA,COMMON LAW,NONE
259,BLACK,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,4352,ONTARIO,SINGLE,RASTAFARIAN
260,METIS,Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,PROT NON-SPEC
261,BLACK,Non Indigenous,FEMALE,31,Supervised,SR,DETERMINATE,1502,ONTARIO,SINGLE,NONE
262,NORTH AMERICAN,Indigenous,FEMALE,30,Incarcerated,,DETERMINATE,2616,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
263,WHITE,Non Indigenous,MALE,72,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,PENTECOSTAL ASS
264,BLACK,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1461,ONTARIO,UNKNOWN,
265,WHITE,Non Indigenous,MALE,37,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRISTIAN REFOR
266,SOUTH ASIAN,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1369,QUEBEC,COMMON LAW,MUSLIM
267,MULTIRAC/ETHNIC,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1035,ONTARIO,UNKNOWN,
268,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,SINGLE,ANGLICAN(EPIS.
269,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,MUSLIM
270,METIS,Indigenous,MALE,37,Supervised,DP,DETERMINATE,915,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
271,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,ALBERTA,WIDOW(ER),CATHOLIC - ROMA
272,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,759,QUEBEC,SINGLE,CATHOLIC - GREE
273,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,1313,SASKATCHEWAN,SINGLE,
274,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,2832,ONTARIO,SINGLE,AGNOSTIC
275,WHITE,Non Indigenous,MALE,64,Supervised,DP,DETERMINATE,5113,ONTARIO,MARRIED,NONE
276,WHITE,Non Indigenous,MALE,60,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
277,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1339,QUEBEC,COMMON LAW,CATH NON-SPEC
278,WHITE,Non Indigenous,MALE,70,Supervised,FP,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
279,WHITE,Non Indigenous,MALE,71,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,PROT NON-SPEC
280,WHITE,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,1522,ALBERTA,SINGLE,NOT STATED
281,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,2010,ALBERTA,SINGLE,NONE
282,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
283,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1277,QUEBEC,COMMON LAW,CATH NON-SPEC
284,WHITE,Non Indigenous,MALE,66,Supervised,SR,DETERMINATE,1096,ONTARIO,SINGLE,CATH NON-SPEC
285,WHITE,Non Indigenous,MALE,41,Supervised,SR,DETERMINATE,2192,ALBERTA,SEPARATED,BAPTIST
286,,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,731,ONTARIO,COMMON LAW,MUSLIM
287,NORTH AMERICAN,Indigenous,MALE,20,Incarcerated,,DETERMINATE,980,MANITOBA,SINGLE,NATIVE SPIRITUA
288,WHITE,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,1669,ALBERTA,SINGLE,JEHOVAH'S WITNE
289,WHITE,Non Indigenous,MALE,71,Supervised,LTSO,DETERMINATE,3506,QUEBEC,SINGLE,CATHOLIC - ROMA
290,WHITE,Non Indigenous,MALE,47,Supervised,SR,DETERMINATE,1483,QUEBEC,SINGLE,CATH NON-SPEC
291,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1004,ONTARIO,COMMON LAW,NONE
292,NORTH AMERICAN,Indigenous,MALE,41,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
293,SOUTH ASIAN,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1826,ONTARIO,MARRIED,CATHOLIC - ROMA
294,WHITE,Non Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,QUEBEC,SEPARATED,
295,WHITE,Non Indigenous,MALE,43,Supervised,SR,DETERMINATE,989,QUEBEC,COMMON LAW,MUSLIM
296,LATIN AMERICAN,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2374,ONTARIO,COMMON LAW,CATHOLIC - ROMA
297,WHITE,Non Indigenous,FEMALE,20,Supervised,SR,DETERMINATE,761,BRITISH COLUMBIA,COMMON LAW,NOT STATED
298,NORTH AMERICAN,Indigenous,MALE,44,Incarcerated,,DETERMINATE,1033,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
299,WHITE,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,762,QUEBEC,SINGLE,CATH NON-SPEC
300,WHITE,Non Indigenous,MALE,67,Incarcerated,,DETERMINATE,1461,QUEBEC,MARRIED,CATH NON-SPEC
301,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,2104,ONTARIO,MARRIED,MENNONITE
302,NORTH AMERICAN,Indigenous,MALE,42,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,OTHER
303,,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1095,ONTARIO,UNKNOWN,
304,WHITE,Non Indigenous,MALE,33,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,NONE
305,NORTH AMERICAN,Indigenous,MALE,23,Supervised,SR,DETERMINATE,1816,MANITOBA,SINGLE,MUSLIM
306,INUIT,Indigenous,MALE,41,Incarcerated,,DETERMINATE,1537,ONTARIO,COMMON LAW,
307,NORTH AMERICAN,Indigenous,MALE,30,Supervised,SR,DETERMINATE,2192,ALBERTA,SINGLE,CATHOLIC - ROMA
308,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
309,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,DETERMINATE,2474,ALBERTA,COMMON LAW,NOT STATED
310,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1309,SASKATCHEWAN,COMMON LAW,NONE
311,WHITE,Non Indigenous,MALE,64,Supervised,DP,INDETERMINATE,0,ONTARIO,COMMON LAW,CATHOLIC - ROMA
312,NORTH AMERICAN,Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,PROT NON-SPEC
313,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2695,QUEBEC,SINGLE,CATH NON-SPEC
314,WHITE,Non Indigenous,MALE,28,Supervised,DP,DETERMINATE,1370,NEW BRUNSWICK,SINGLE,MUSLIM
315,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,CATH NON-SPEC
316,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,5479,SASKATCHEWAN,SINGLE,UNITED CHURCH
317,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRI NON SPEC
318,WHITE,Non Indigenous,MALE,55,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,ATHEIST
319,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,9610,ONTARIO,SINGLE,NONE
320,WHITE,Non Indigenous,FEMALE,84,Supervised,FP,INDETERMINATE,0,QUEBEC,WIDOW(ER),CATH NON-SPEC
321,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1827,ALBERTA,COMMON LAW,NATIVE SPIRITUA
322,WHITE,Non Indigenous,MALE,50,Supervised,FP,DETERMINATE,2557,ONTARIO,MARRIED,MUSLIM
323,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1198,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
324,METIS,Indigenous,MALE,43,Incarcerated,,DETERMINATE,1827,ONTARIO,SINGLE,CATHOLIC - ROMA
325,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1187,ONTARIO,UNKNOWN,
326,ARAB,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1918,NEW BRUNSWICK,COMMON LAW,MUSLIM
327,METIS,Indigenous,MALE,34,Incarcerated,,DETERMINATE,1461,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
328,WHITE,Non Indigenous,MALE,51,Supervised,DP,DETERMINATE,1280,ALBERTA,SINGLE,
329,WHITE,Non Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
330,WHITE,Non Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
331,METIS,Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
332,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1004,MANITOBA,SINGLE,NONE
333,WHITE,Non Indigenous,MALE,40,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATHOLIC - ROMA
334,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,OTHER
335,WHITE,Non Indigenous,MALE,31,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
336,METIS,Indigenous,MALE,58,Incarcerated,,DETERMINATE,3226,QUEBEC,COMMON LAW,CATH NON-SPEC
337,WHITE,Non Indigenous,FEMALE,31,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
338,WHITE,Non Indigenous,MALE,53,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
339,WHITE,Non Indigenous,MALE,26,Supervised,FP,DETERMINATE,1659,QUEBEC,COMMON LAW,CATH NON-SPEC
340,NORTH AMERICAN,Indigenous,MALE,40,Incarcerated,,DETERMINATE,2494,ALBERTA,SINGLE,NATIVE SPIRITUA
341,WHITE,Non Indigenous,MALE,55,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
342,METIS,Indigenous,MALE,41,Incarcerated,,DETERMINATE,1186,ALBERTA,COMMON LAW,CATH NON-SPEC
343,METIS,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1404,MANITOBA,SINGLE,CATHOLIC - ROMA
344,BLACK,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1827,ONTARIO,UNKNOWN,
345,WHITE,Non Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,BUDDHIST
346,WHITE,Non Indigenous,MALE,43,Supervised,FP,DETERMINATE,1644,ONTARIO,SEPARATED,CATHOLIC - ROMA
347,WHITE,Non Indigenous,MALE,75,Incarcerated,,DETERMINATE,1461,ONTARIO,WIDOW(ER),PROT NON-SPEC
348,BLACK,Non Indigenous,MALE,25,Supervised,SR,DETERMINATE,913,ONTARIO,COMMON LAW,CHRI NON SPEC
349,WHITE,Non Indigenous,MALE,58,Supervised,SR,DETERMINATE,2465,NOVA SCOTIA,MARRIED,ANGLICAN(EPIS.
350,WHITE,Non Indigenous,MALE,67,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
351,NORTH AMERICAN,Indigenous,MALE,50,Incarcerated,,DETERMINATE,1461,ONTARIO,UNKNOWN,NATIVE SPIRITUA
352,ARAB,Non Indigenous,MALE,35,Supervised,DP,DETERMINATE,1316,ONTARIO,MARRIED,CATHOLIC - ROMA
353,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1917,QUEBEC,SINGLE,CATH NON-SPEC
354,WHITE,Non Indigenous,MALE,73,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,ATHEIST
355,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
356,BLACK,Non Indigenous,MALE,51,Supervised,FP,DETERMINATE,1096,ONTARIO,SEPARATED,CHRI NON SPEC
357,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,731,NEW BRUNSWICK,SEPARATED,CATHOLIC - ROMA
358,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATHOLIC - ROMA
359,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,837,ALBERTA,SINGLE,NONE
360,WHITE,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
361,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,JUDAISM
362,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1618,BRITISH COLUMBIA,SINGLE,OTHER
363,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1341,QUEBEC,SINGLE,CATH NON-SPEC
364,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,NATIVE SPIRITUA
365,BLACK,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
366,WHITE,Non Indigenous,MALE,30,Supervised,FP,DETERMINATE,1826,ONTARIO,COMMON LAW,ANGLICAN(EPIS.
367,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,CATHOLIC - ROMA
368,NORTH AMERICAN,Indigenous,MALE,51,Incarcerated,,DETERMINATE,4761,BRITISH COLUMBIA,SINGLE,NOT STATED
369,WHITE,Non Indigenous,MALE,30,Supervised,FP,DETERMINATE,1259,QUEBEC,SINGLE,CATH NON-SPEC
370,WHITE,Non Indigenous,MALE,51,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
371,WHITE,Non Indigenous,MALE,22,Supervised,SR,DETERMINATE,731,ONTARIO,SINGLE,CATH NON-SPEC
372,NORTH AMERICAN,Indigenous,MALE,25,Incarcerated,,DETERMINATE,853,MANITOBA,COMMON LAW,NONE
373,NORTH AMERICAN,Indigenous,MALE,26,Supervised,DP,DETERMINATE,2557,SASKATCHEWAN,SEPARATED,
374,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,743,NEW BRUNSWICK,COMMON LAW,NOT STATED
375,INUIT,Indigenous,MALE,25,Supervised,SR,DETERMINATE,1034,MANITOBA,COMMON LAW,
376,WHITE,Non Indigenous,MALE,59,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
377,NORTH AMERICAN,Indigenous,MALE,27,Supervised,SR,DETERMINATE,1096,SASKATCHEWAN,COMMON LAW,
378,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1765,QUEBEC,SINGLE,CATH NON-SPEC
379,MULTIRAC/ETHNIC,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,748,ONTARIO,UNKNOWN,
380,WHITE,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,BUDDHIST
381,WHITE,Non Indigenous,FEMALE,61,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),CATH NON-SPEC
382,WHITE,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,1050,ONTARIO,SINGLE,CHRI NON SPEC
383,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
384,WHITE,Non Indigenous,MALE,51,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,PROT NON-SPEC
385,NORTH AMERICAN,Indigenous,MALE,51,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
386,WHITE,Non Indigenous,MALE,57,Supervised,SR,DETERMINATE,1262,QUEBEC,SEPARATED,CATH NON-SPEC
387,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,2010,SASKATCHEWAN,SEPARATED,NONE
388,WHITE,Non Indigenous,FEMALE,77,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
389,BLACK,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1279,ALBERTA,COMMON LAW,NONE
390,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,5326,NEW BRUNSWICK,COMMON LAW,NONE
391,,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,731,ONTARIO,UNKNOWN,CATHOLIC - ROMA
392,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,
393,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,15268,ALBERTA,SINGLE,PROT NON-SPEC
394,BLACK,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,5479,QUEBEC,UNKNOWN,
395,ASIATIC,Non Indigenous,MALE,52,Supervised,LTSO,DETERMINATE,7305,BRITISH COLUMBIA,MARRIED,NONE
396,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1187,QUEBEC,COMMON LAW,CATH NON-SPEC
397,METIS,Indigenous,MALE,45,Incarcerated,,DETERMINATE,1399,ONTARIO,COMMON LAW,NONE
398,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,9502,BRITISH COLUMBIA,COMMON LAW,CATHOLIC - ROMA
399,NORTH AMERICAN,Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,CATH NON-SPEC
400,METIS,Indigenous,MALE,29,Incarcerated,,DETERMINATE,3377,SASKATCHEWAN,SINGLE,NOT STATED
401,WHITE,Non Indigenous,MALE,44,Supervised,SR,DETERMINATE,1096,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
402,,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,731,ONTARIO,UNKNOWN,CATHOLIC - ROMA
403,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
404,WHITE,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,1035,BRITISH COLUMBIA,COMMON LAW,NONE
405,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,2618,ONTARIO,MARRIED,MUSLIM
406,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1000,QUEBEC,DIVORCED,CATH NON-SPEC
407,WHITE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
408,EAST INDIAN,Non Indigenous,MALE,82,Supervised,DP,INDETERMINATE,0,ONTARIO,WIDOW(ER),NONE
409,BLACK,Non Indigenous,FEMALE,32,Incarcerated,,DETERMINATE,1674,ONTARIO,SINGLE,ANGLICAN(EPIS.
410,NORTH AMERICAN,Indigenous,MALE,60,Incarcerated,,DETERMINATE,3653,ALBERTA,SINGLE,CATH NON-SPEC
411,WHITE,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,1096,QUEBEC,SINGLE,CATH NON-SPEC
412,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,765,SASKATCHEWAN,UNKNOWN,
413,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1806,QUEBEC,SINGLE,CATH NON-SPEC
414,,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1294,ONTARIO,UNKNOWN,CATHOLIC - ROMA
415,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
416,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,NONE
417,NORTH AMERICAN,Indigenous,MALE,21,Incarcerated,,DETERMINATE,1006,NOVA SCOTIA,SINGLE,NOT STATED
418,BLACK,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,1550,QUEBEC,SINGLE,CATH NON-SPEC
419,WHITE,Non Indigenous,FEMALE,32,Incarcerated,,DETERMINATE,1461,NOVA SCOTIA,SINGLE,CATH NON-SPEC
420,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1826,QUEBEC,COMMON LAW,CATH NON-SPEC
421,WHITE,Non Indigenous,MALE,71,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SEPARATED,ATHEIST
422,ARAB,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,2100,QUEBEC,SINGLE,HINDU
423,WHITE,Non Indigenous,MALE,50,Supervised,DP,INDETERMINATE,0,ONTARIO,SINGLE,PAGAN
424,NORTH AMERICAN,Indigenous,MALE,38,Incarcerated,,DETERMINATE,1277,ALBERTA,MARRIED,NOT STATED
425,NORTH AMERICAN,Indigenous,MALE,55,Incarcerated,,DETERMINATE,1055,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
426,BLACK,Non Indigenous,MALE,36,Incarcerated,,INDETERMINATE,0,ONTARIO,SEPARATED,NONE
427,BLACK,Non Indigenous,MALE,19,Incarcerated,,DETERMINATE,731,ONTARIO,UNKNOWN,
428,WHITE,Non Indigenous,MALE,50,Supervised,FP,DETERMINATE,1827,QUEBEC,SEPARATED,CATH NON-SPEC
429,WHITE,Non Indigenous,MALE,60,Incarcerated,,DETERMINATE,1096,QUEBEC,MARRIED,CATH NON-SPEC
430,NORTH AMERICAN,Indigenous,MALE,34,Incarcerated,,DETERMINATE,912,BRITISH COLUMBIA,SINGLE,NONE
431,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CHRI NON SPEC
