Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
202,WHITE,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
203,FIRST NATIONS,Aboriginal,MALE,39,Incarcerated,,DETERMINATE,5571,NEW BRUNSWICK,COMMON LAW,NONE
204,WHITE,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,SINGLE,NONE
205,WHITE,Non Aboriginal,MALE,34,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
206,WHITE,Non Aboriginal,MALE,62,Supervised,LTSO-RES,DETERMINATE,4413,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
207,WHITE,Non Aboriginal,FEMALE,48,Supervised,LTSO,DETERMINATE,1219,NFLD AND LAB,SINGLE,CATH NON-SPEC
208,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,4018,NEW BRUNSWICK,SINGLE,
209,WHITE,Non Aboriginal,MALE,47,Supervised,DP,INDETERMINATE,0,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
210,WHITE,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,7014,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
211,WHITE,Non Aboriginal,MALE,64,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,WIDOW(ER),CATH NON-SPEC
212,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,4018,NEW BRUNSWICK,SINGLE,NONE
213,FIRST NATIONS,Aboriginal,MALE,45,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,
214,FIRST NATIONS,Aboriginal,MALE,48,Incarcerated,,DETERMINATE,2557,NEW BRUNSWICK,COMMON LAW,NATIVE SPIRITUA
215,BLACK,Non Aboriginal,MALE,34,Supervised,DP,DETERMINATE,1606,NOVA SCOTIA,COMMON LAW,MUSLIM
216,WHITE,Non Aboriginal,MALE,28,Supervised,SR,DETERMINATE,1826,NFLD AND LAB,SINGLE,SALVATION ARMY
217,WHITE,Non Aboriginal,MALE,47,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,WIDOW(ER),CATH NON-SPEC
218,WHITE,Non Aboriginal,MALE,43,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,OTHER
219,WHITE,Non Aboriginal,MALE,59,Incarcerated,,DETERMINATE,4383,NEW BRUNSWICK,SINGLE,ANGLICAN(EPIS.
220,WHITE,Non Aboriginal,MALE,56,Supervised,FP,DETERMINATE,2069,NEW BRUNSWICK,DIVORCED,CATHOLIC - ROMA
221,BLACK,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1553,NEW BRUNSWICK,MARRIED,BAPTIST
222,WHITE,Non Aboriginal,MALE,60,Incarcerated,,DETERMINATE,874,NOVA SCOTIA,DIVORCED,ANGLICAN(EPIS.
223,WHITE,Non Aboriginal,MALE,60,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,CATHOLIC - UKRA
224,WHITE,Non Aboriginal,MALE,44,Supervised,SR,DETERMINATE,3362,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
225,WHITE,Non Aboriginal,MALE,46,Supervised,FP,DETERMINATE,2922,NEW BRUNSWICK,COMMON LAW,PROT NON-SPEC
226,WHITE,Non Aboriginal,MALE,48,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,CATH NON-SPEC
227,BLACK,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1584,NOVA SCOTIA,COMMON LAW,MUSLIM
228,WHITE,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,2557,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
229,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,1095,NEW BRUNSWICK,MARRIED,PENTECOSTAL ASS
230,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,3430,NOVA SCOTIA,SINGLE,UNITED CHURCH
231,FIRST NATIONS,Aboriginal,MALE,59,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,
232,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,9104,NEW BRUNSWICK,MARRIED,WICCA
233,WHITE,Non Aboriginal,FEMALE,49,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,SEPARATED,UNITED CHURCH
234,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1305,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
235,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1995,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
236,WHITE,Non Aboriginal,MALE,52,Incarcerated,,DETERMINATE,1710,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
237,WHITE,Non Aboriginal,MALE,38,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,UNITED CHURCH
238,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,4885,NEW BRUNSWICK,SINGLE,BUDDHIST
239,WHITE,Non Aboriginal,MALE,54,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
240,WHITE,Non Aboriginal,MALE,52,Supervised,FP,DETERMINATE,2557,NFLD AND LAB,SINGLE,CATHOLIC - ROMA
241,WHITE,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,2922,NEW BRUNSWICK,COMMON LAW,BAPTIST
242,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,5114,NEW BRUNSWICK,SINGLE,BUDDHIST
243,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,2095,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
244,BLACK,Non Aboriginal,MALE,28,Supervised,SR,DETERMINATE,2037,NOVA SCOTIA,SINGLE,NOT STATED
245,WHITE,Non Aboriginal,MALE,31,Supervised,FP,DETERMINATE,1888,NOVA SCOTIA,COMMON LAW,NONE
246,WHITE,Non Aboriginal,MALE,40,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
247,WHITE,Non Aboriginal,MALE,27,Supervised,FP,DETERMINATE,1385,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
248,CHINESE,Non Aboriginal,MALE,35,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CHRISTIAN REFOR
249,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,NOT STATED
250,WHITE,Non Aboriginal,MALE,30,Supervised,SR,DETERMINATE,2831,NEW BRUNSWICK,SINGLE,NONE
251,WHITE,Non Aboriginal,MALE,55,Incarcerated,,DETERMINATE,2465,NOVA SCOTIA,MARRIED,ANGLICAN(EPIS.
252,WHITE,Non Aboriginal,MALE,48,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,COMMON LAW,SALVATION ARMY
253,WHITE,Non Aboriginal,MALE,44,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
254,BLACK,Non Aboriginal,MALE,35,Supervised,SR-RES,DETERMINATE,3287,NOVA SCOTIA,MARRIED,MUSLIM
255,BLACK,Non Aboriginal,MALE,55,Incarcerated,,DETERMINATE,4171,NEW BRUNSWICK,COMMON LAW,BAPTIST
256,WHITE,Non Aboriginal,MALE,36,Incarcerated,,DETERMINATE,928,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
257,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,743,NOVA SCOTIA,SINGLE,NONE
258,WHITE,Non Aboriginal,MALE,36,Supervised,SR,DETERMINATE,1461,NOVA SCOTIA,SINGLE,PROT NON-SPEC
259,WHITE,Non Aboriginal,MALE,63,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
260,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,1752,NOVA SCOTIA,SINGLE,PAGAN
261,S. E. ASIAN,Non Aboriginal,MALE,26,Incarcerated,,DETERMINATE,1096,NOVA SCOTIA,SINGLE,NONE
262,WHITE,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1516,NFLD AND LAB,SINGLE,CATH NON-SPEC
263,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,3469,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
264,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,731,NOVA SCOTIA,SINGLE,NONE
265,WHITE,Non Aboriginal,MALE,56,Supervised,SR,DETERMINATE,3142,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
266,WHITE,Non Aboriginal,MALE,59,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,ANGLICAN(EPIS.
267,WHITE,Non Aboriginal,MALE,51,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,UNITED CHURCH
268,MULTIRAC/ETHNIC,Non Aboriginal,MALE,23,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,NOT STATED
269,WHITE,Non Aboriginal,MALE,38,Incarcerated,,DETERMINATE,823,NEW BRUNSWICK,SINGLE,ANGLICAN(EPIS.
270,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,2191,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
271,FIRST NATIONS,Aboriginal,MALE,42,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,CATHOLIC - ROMA
272,WHITE,Non Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
273,BLACK,Non Aboriginal,MALE,22,Supervised,DP,DETERMINATE,1096,NOVA SCOTIA,UNKNOWN,NOT STATED
274,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,2388,NOVA SCOTIA,SINGLE,NONE
275,BLACK,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,2922,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
276,WHITE,Non Aboriginal,MALE,84,Incarcerated,,DETERMINATE,2007,NEW BRUNSWICK,MARRIED,CATHOLIC - ROMA
277,SOUTH ASIAN,Non Aboriginal,MALE,54,Supervised,FP,DETERMINATE,1461,NOVA SCOTIA,SINGLE,HINDU
278,WHITE,Non Aboriginal,MALE,53,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,PROT NON-SPEC
279,WHITE,Non Aboriginal,MALE,54,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,PROT NON-SPEC
280,WHITE,Non Aboriginal,MALE,46,Supervised,FP,DETERMINATE,1826,NOVA SCOTIA,SINGLE,NOT STATED
281,WHITE,Non Aboriginal,MALE,32,Supervised,DP,DETERMINATE,1095,NEW BRUNSWICK,SINGLE,NOT STATED
282,WHITE,Non Aboriginal,MALE,58,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,MARRIED,CATHOLIC - ROMA
283,BLACK,Non Aboriginal,MALE,60,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,BAPTIST
284,WHITE,Non Aboriginal,MALE,40,Incarcerated,,DETERMINATE,2192,PRINCE EDWARD I,COMMON LAW,CATHOLIC - ROMA
285,FIRST NATIONS,Aboriginal,MALE,37,Supervised,DP,DETERMINATE,730,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
286,WHITE,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,CHRI NON SPEC
287,WHITE,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1826,NOVA SCOTIA,COMMON LAW,CHRI NON SPEC
288,WHITE,Non Aboriginal,MALE,29,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
289,WHITE,Non Aboriginal,MALE,55,Supervised,DP,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
290,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,5919,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
291,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1214,NFLD AND LAB,SINGLE,CATH NON-SPEC
292,WHITE,Non Aboriginal,MALE,57,Supervised,SR,DETERMINATE,4990,NOVA SCOTIA,DIVORCED,CATHOLIC - ROMA
293,WHITE,Non Aboriginal,MALE,33,Supervised,FP,DETERMINATE,1096,NEW BRUNSWICK,COMMON LAW,ANGLICAN(EPIS.
294,BLACK,Non Aboriginal,MALE,47,Supervised,SR-RES,DETERMINATE,1096,NOVA SCOTIA,COMMON LAW,ANGLICAN(EPIS.
295,BLACK,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1095,NOVA SCOTIA,COMMON LAW,NOT STATED
296,WHITE,Non Aboriginal,MALE,43,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
297,WHITE,Non Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SEPARATED,CATH NON-SPEC
298,BLACK,Non Aboriginal,MALE,34,Supervised,SR,DETERMINATE,2191,NOVA SCOTIA,SINGLE,SEVENTH DAY ADV
299,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,3652,NEW BRUNSWICK,COMMON LAW,NOT STATED
300,WHITE,Non Aboriginal,MALE,39,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
301,METIS,Aboriginal,MALE,22,Supervised,DP,DETERMINATE,2648,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
302,FIRST NATIONS,Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
303,WHITE,Non Aboriginal,MALE,35,Supervised,FP,DETERMINATE,2861,NEW BRUNSWICK,SINGLE,NOT STATED
304,WHITE,Non Aboriginal,MALE,65,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
305,WHITE,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,9557,NEW BRUNSWICK,DIVORCED,PROT NON-SPEC
306,WHITE,Non Aboriginal,MALE,62,Supervised,DP,INDETERMINATE,0,NOVA SCOTIA,SINGLE,CATH NON-SPEC
307,FIRST NATIONS,Aboriginal,MALE,36,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,NATIVE SPIRITUA
308,WHITE,Non Aboriginal,MALE,53,Supervised,FP,DETERMINATE,1372,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
309,BLACK,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,1098,NEW BRUNSWICK,SINGLE,NOT STATED
310,WHITE,Non Aboriginal,MALE,47,Supervised,FP,DETERMINATE,1430,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
311,WHITE,Non Aboriginal,MALE,50,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SEPARATED,ANGLICAN(EPIS.
312,WHITE,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,731,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
313,WHITE,Non Aboriginal,MALE,53,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,PROT NON-SPEC
314,WHITE,Non Aboriginal,MALE,27,Supervised,SR,DETERMINATE,3780,NEW BRUNSWICK,SINGLE,BUDDHIST
315,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,2741,NEW BRUNSWICK,SEPARATED,CATHOLIC - ROMA
316,BLACK,Non Aboriginal,MALE,53,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,MUSLIM
317,WHITE,Non Aboriginal,MALE,36,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,BUDDHIST
318,WHITE,Non Aboriginal,MALE,47,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,ANGLICAN(EPIS.
319,WHITE,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
320,WHITE,Non Aboriginal,MALE,44,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,WICCA
321,WHITE,Non Aboriginal,MALE,47,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
322,WHITE,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,UNITED CHURCH
323,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,1399,NEW BRUNSWICK,SEPARATED,ANGLICAN(EPIS.
324,BLACK,Non Aboriginal,MALE,45,Supervised,LTSO-RES,DETERMINATE,2192,NOVA SCOTIA,SINGLE,PROT NON-SPEC
325,WHITE,Non Aboriginal,MALE,64,Supervised,FP,DETERMINATE,731,NEW BRUNSWICK,SEPARATED,BAPTIST
326,WHITE,Non Aboriginal,MALE,47,Supervised,SR-RES,DETERMINATE,2191,NEW BRUNSWICK,COMMON LAW,ANGLICAN(EPIS.
327,WHITE,Non Aboriginal,MALE,43,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SEPARATED,PENTECOSTAL (4
328,WHITE,Non Aboriginal,MALE,29,Supervised,SR,DETERMINATE,1948,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
329,FIRST NATIONS,Aboriginal,MALE,36,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NOT STATED
330,WHITE,Non Aboriginal,MALE,52,Incarcerated,,DETERMINATE,3526,NOVA SCOTIA,SEPARATED,CATHOLIC - ROMA
331,WHITE,Non Aboriginal,MALE,28,Supervised,SR,DETERMINATE,1461,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
332,WHITE,Non Aboriginal,MALE,20,Incarcerated,,DETERMINATE,1279,NOVA SCOTIA,SINGLE,CATH NON-SPEC
333,WHITE,Non Aboriginal,MALE,27,Supervised,SR,DETERMINATE,1734,NOVA SCOTIA,SINGLE,NONE
334,WHITE,Non Aboriginal,MALE,43,Supervised,DP,DETERMINATE,1277,NEW BRUNSWICK,SINGLE,BAPTIST
335,WHITE,Non Aboriginal,MALE,52,Incarcerated,,DETERMINATE,1461,NOVA SCOTIA,COMMON LAW,CATH NON-SPEC
336,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,4565,NOVA SCOTIA,MARRIED,CATHOLIC - ROMA
337,WHITE,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1009,NOVA SCOTIA,SINGLE,CATH NON-SPEC
338,BLACK,Non Aboriginal,MALE,36,Supervised,SR-RES,DETERMINATE,1096,NEW BRUNSWICK,COMMON LAW,SEVENTH DAY ADV
339,WHITE,Non Aboriginal,MALE,43,Supervised,SR,DETERMINATE,1461,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
340,WHITE,Non Aboriginal,MALE,36,Supervised,FP,DETERMINATE,1096,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
341,MULTIRAC/ETHNIC,Non Aboriginal,MALE,28,Supervised,FP,DETERMINATE,731,NOVA SCOTIA,SINGLE,CHRI NON SPEC
342,WHITE,Non Aboriginal,MALE,32,Supervised,DP,DETERMINATE,735,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
343,WHITE,Non Aboriginal,MALE,23,Supervised,DP,DETERMINATE,974,NEW BRUNSWICK,SINGLE,CHRI NON SPEC
344,BLACK,Non Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,SEVENTH DAY ADV
345,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1064,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
346,WHITE,Non Aboriginal,MALE,50,Incarcerated,,DETERMINATE,730,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
347,BLACK,Non Aboriginal,FEMALE,42,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,COMMON LAW,
348,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1461,NOVA SCOTIA,SINGLE,
349,FIRST NATIONS,Aboriginal,MALE,24,Incarcerated,,DETERMINATE,2212,NOVA SCOTIA,COMMON LAW,CHRISTIAN REFOR
350,BLACK,Non Aboriginal,MALE,50,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CHRISTIAN & MIS
351,FIRST NATIONS,Aboriginal,MALE,41,Incarcerated,,DETERMINATE,2557,NEW BRUNSWICK,MARRIED,CATHOLIC - ROMA
352,FIRST NATIONS,Aboriginal,MALE,34,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,SINGLE,CATHOLIC - ROMA
353,WHITE,Non Aboriginal,MALE,28,Supervised,FP,DETERMINATE,2861,NEW BRUNSWICK,SINGLE,
354,WHITE,Non Aboriginal,MALE,31,Supervised,FP,DETERMINATE,1126,NOVA SCOTIA,SINGLE,NONE
355,WHITE,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,4383,NEW BRUNSWICK,COMMON LAW,NONE
356,WHITE,Non Aboriginal,MALE,42,Supervised,FP,DETERMINATE,1277,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
357,WHITE,Non Aboriginal,MALE,53,Supervised,FP,DETERMINATE,2557,NFLD AND LAB,MARRIED,ANGLICAN(EPIS.
358,WHITE,Non Aboriginal,MALE,67,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,WIDOW(ER),UNITED CHURCH
359,WHITE,Non Aboriginal,MALE,64,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,CATH NON-SPEC
360,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,730,NEW BRUNSWICK,COMMON LAW,NOT STATED
361,WHITE,Non Aboriginal,MALE,46,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,ANGLICAN(EPIS.
362,WHITE,Non Aboriginal,MALE,56,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,COMMON LAW,BAPTIST
363,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1126,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
364,INUIT,Aboriginal,MALE,38,Supervised,FP,DETERMINATE,1503,NOVA SCOTIA,SINGLE,NONE
365,WHITE,Non Aboriginal,MALE,41,Supervised,SR,DETERMINATE,1703,NEW BRUNSWICK,SINGLE,CHRISTIAN & MIS
366,WHITE,Non Aboriginal,MALE,51,Supervised,SR,DETERMINATE,1456,NOVA SCOTIA,COMMON LAW,CATH NON-SPEC
367,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1461,NOVA SCOTIA,MARRIED,CHRI NON SPEC
368,WHITE,Non Aboriginal,MALE,40,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,PROT NON-SPEC
369,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,944,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
370,WHITE,Non Aboriginal,MALE,50,Incarcerated,,DETERMINATE,1977,NEW BRUNSWICK,MARRIED,ANGLICAN(EPIS.
371,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,852,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
372,WHITE,Non Aboriginal,MALE,21,Incarcerated,,DETERMINATE,1095,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
373,WHITE,Non Aboriginal,FEMALE,21,Supervised,DP,DETERMINATE,730,NEW BRUNSWICK,SINGLE,
374,WHITE,Non Aboriginal,MALE,23,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,COMMON LAW,CATHOLIC - ROMA
375,BLACK,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1826,NEW BRUNSWICK,COMMON LAW,ANGLICAN(EPIS.
376,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,734,NOVA SCOTIA,SINGLE,BAPTIST
377,WHITE,Non Aboriginal,MALE,38,Supervised,DP,DETERMINATE,4383,NOVA SCOTIA,COMMON LAW,NONE
378,WHITE,Non Aboriginal,MALE,80,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,WIDOW(ER),CATHOLIC - ROMA
379,WHITE,Non Aboriginal,MALE,46,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
380,WHITE,Non Aboriginal,MALE,47,Supervised,SR,DETERMINATE,731,NEW BRUNSWICK,SINGLE,UNITED CHURCH
381,WHITE,Non Aboriginal,MALE,25,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NOT STATED
382,METIS,Aboriginal,MALE,38,Incarcerated,,DETERMINATE,1400,NEW BRUNSWICK,DIVORCED,ANGLICAN(EPIS.
383,WHITE,Non Aboriginal,MALE,63,Incarcerated,,DETERMINATE,1614,NEW BRUNSWICK,SINGLE,UNITED CHURCH
384,WHITE,Non Aboriginal,MALE,45,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,WIDOW(ER),CATH NON-SPEC
385,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,1644,NFLD AND LAB,SINGLE,CATH NON-SPEC
386,WHITE,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,SINGLE,CATH NON-SPEC
387,WHITE,Non Aboriginal,MALE,48,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,OTHER
388,WHITE,Non Aboriginal,MALE,60,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,PROT NON-SPEC
389,LATIN AMERICAN,Non Aboriginal,MALE,28,Incarcerated,,DETERMINATE,2192,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
390,WHITE,Non Aboriginal,MALE,52,Supervised,SR,DETERMINATE,806,NOVA SCOTIA,SEPARATED,PROT NON-SPEC
391,METIS,Aboriginal,MALE,65,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NATIVE SPIRITUA
392,WHITE,Non Aboriginal,MALE,34,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,MUSLIM
393,WHITE,Non Aboriginal,MALE,24,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NOT STATED
394,WHITE,Non Aboriginal,MALE,47,Incarcerated,,DETERMINATE,1277,NOVA SCOTIA,SINGLE,BAPTIST
395,WHITE,Non Aboriginal,MALE,61,Supervised,SR,DETERMINATE,1765,NEW BRUNSWICK,MARRIED,CATH NON-SPEC
396,ASIATIC,Non Aboriginal,MALE,62,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,SINGLE,BUDDHIST
397,WHITE,Non Aboriginal,MALE,30,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
398,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,1280,NOVA SCOTIA,SINGLE,CHRI NON SPEC
399,WHITE,Non Aboriginal,FEMALE,37,Supervised,FP,DETERMINATE,1095,NFLD AND LAB,SINGLE,CATHOLIC - ROMA
400,WHITE,Non Aboriginal,MALE,36,Supervised,SR-RES,DETERMINATE,1338,NFLD AND LAB,SINGLE,PAGAN
