Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
213,WHITE,Non Indigenous,MALE,25,Supervised,SR,DETERMINATE,1583,ONTARIO,SINGLE,NONE
214,WHITE,Non Indigenous,MALE,38,Supervised,FP,DETERMINATE,1096,NEW BRUNSWICK,SEPARATED,CATHOLIC - ROMA
215,WHITE,Non Indigenous,MALE,69,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,PROT NON-SPEC
216,METIS,Indigenous,MALE,30,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,NONE
217,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,883,ALBERTA,SINGLE,NONE
218,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,1645,QUEBEC,COMMON LAW,CATH NON-SPEC
219,WHITE,Non Indigenous,MALE,64,Incarcerated,,DETERMINATE,4413,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
220,LATIN AMERICAN,Non Indigenous,MALE,66,Supervised,FP,DETERMINATE,3545,QUEBEC,DIVORCED,CATH NON-SPEC
221,CHINESE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,2149,ALBERTA,SINGLE,NONE
222,WHITE,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,1247,BRITISH COLUMBIA,COMMON LAW,NONE
223,WHITE,Non Indigenous,MALE,36,Supervised,FP,DETERMINATE,1367,NFLD AND LAB,SINGLE,
224,WHITE,Non Indigenous,MALE,52,Supervised,SR,DETERMINATE,740,QUEBEC,COMMON LAW,CATH NON-SPEC
225,BLACK,Non Indigenous,MALE,36,Supervised,DP,DETERMINATE,1096,ONTARIO,SINGLE,CHRI NON SPEC
226,WHITE,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
227,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,791,QUEBEC,SEPARATED,CATHOLIC - ROMA
228,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,897,BRITISH COLUMBIA,SINGLE,NONE
229,BLACK,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,884,ONTARIO,COMMON LAW,MUSLIM
230,BLACK,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NONE
231,WHITE,Non Indigenous,MALE,57,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,
232,WHITE,Non Indigenous,MALE,67,Supervised,FP,DETERMINATE,18994,BRITISH COLUMBIA,SEPARATED,CATH NON-SPEC
233,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1277,ONTARIO,SINGLE,CATHOLIC - ROMA
234,METIS,Indigenous,MALE,51,Supervised,DP,DETERMINATE,730,QUEBEC,DIVORCED,CATH NON-SPEC
235,WHITE,Non Indigenous,MALE,33,Supervised,LTSO,DETERMINATE,1584,BRITISH COLUMBIA,SINGLE,PENTECOSTAL ASS
236,WHITE,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,MARRIED,ATHEIST
237,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,1308,ALBERTA,COMMON LAW,NONE
238,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
239,INUIT,Indigenous,MALE,43,Incarcerated,,DETERMINATE,870,QUEBEC,MARRIED,ANGLICAN(EPIS.
240,NORTH AMERICAN,Indigenous,MALE,40,Supervised,SR,DETERMINATE,731,ONTARIO,SINGLE,NATIVE SPIRITUA
241,BLACK,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
242,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,885,NEW BRUNSWICK,SINGLE,SALVATION ARMY
243,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,730,NEW BRUNSWICK,COMMON LAW,CATH NON-SPEC
244,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
245,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,2100,BRITISH COLUMBIA,COMMON LAW,NONE
246,WHITE,Non Indigenous,FEMALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),CATH NON-SPEC
247,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,CHRI NON SPEC
248,WHITE,Non Indigenous,MALE,75,Supervised,FP,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
249,WHITE,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,790,ALBERTA,SINGLE,NONE
250,WHITE,Non Indigenous,FEMALE,54,Supervised,FP,INDETERMINATE,0,ALBERTA,COMMON LAW,PROT NON-SPEC
251,WHITE,Non Indigenous,MALE,42,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
252,METIS,Indigenous,MALE,25,Incarcerated,,DETERMINATE,1171,ALBERTA,COMMON LAW,NONE
253,METIS,Indigenous,MALE,25,Supervised,DP,DETERMINATE,1126,MANITOBA,COMMON LAW,CATHOLIC - ROMA
254,CHINESE,Non Indigenous,MALE,27,Supervised,DP,DETERMINATE,1460,BRITISH COLUMBIA,COMMON LAW,BUDDHIST
255,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,CHRI NON SPEC
256,WHITE,Non Indigenous,FEMALE,42,Supervised,FP,INDETERMINATE,0,ONTARIO,SEPARATED,PROT NON-SPEC
257,FILIPINO,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1218,MANITOBA,COMMON LAW,CATHOLIC - ROMA
258,WHITE,Non Indigenous,MALE,62,Incarcerated,,DETERMINATE,1061,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
259,BLACK,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,2709,NEW BRUNSWICK,COMMON LAW,NONE
260,NORTH AMERICAN,Indigenous,MALE,32,Supervised,DP,DETERMINATE,1765,MANITOBA,SINGLE,CHRI NON SPEC
261,WHITE,Non Indigenous,MALE,41,Supervised,SR,DETERMINATE,730,ONTARIO,SINGLE,CATH NON-SPEC
262,ASI-E/SOUTHEAST,Non Indigenous,MALE,63,Incarcerated,,DETERMINATE,1155,ONTARIO,DIVORCED,AGNOSTIC
263,WHITE,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,1720,NOVA SCOTIA,SINGLE,ATHEIST
264,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,730,SASKATCHEWAN,COMMON LAW,OTHER
265,WHITE,Non Indigenous,MALE,56,Supervised,FP,DETERMINATE,1080,ALBERTA,MARRIED,
266,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1034,ALBERTA,COMMON LAW,LUTHERAN
267,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,NONE
268,ASI-E/SOUTHEAST,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,3271,ONTARIO,MARRIED,CHRI NON SPEC
269,WHITE,Non Indigenous,MALE,37,Supervised,DP,DETERMINATE,2860,ONTARIO,COMMON LAW,NONE
270,WHITE,Non Indigenous,MALE,24,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
271,WHITE,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
272,WHITE,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,NONE
273,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,914,BRITISH COLUMBIA,COMMON LAW,NONE
274,WHITE,Non Indigenous,MALE,44,Supervised,DP,INDETERMINATE,0,QUEBEC,SEPARATED,CATH NON-SPEC
275,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1186,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
276,WHITE,Non Indigenous,MALE,68,Supervised,SR,DETERMINATE,1826,QUEBEC,DIVORCED,CATH NON-SPEC
277,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,ONTARIO,SEPARATED,NONE
278,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1798,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
279,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATHOLIC - ROMA
280,BLACK,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,3882,NEW BRUNSWICK,COMMON LAW,RASTAFARIAN
281,WHITE,Non Indigenous,MALE,59,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
282,NORTH AMERICAN,Indigenous,MALE,21,Supervised,SR,DETERMINATE,730,MANITOBA,SINGLE,NONE
283,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
284,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SEPARATED,PROT NON-SPEC
285,FILIPINO,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2191,ONTARIO,MARRIED,CATHOLIC - ROMA
286,METIS,Indigenous,MALE,37,Supervised,DP,INDETERMINATE,0,MANITOBA,COMMON LAW,NONE
287,WHITE,Non Indigenous,MALE,49,Supervised,FP,DETERMINATE,2161,ONTARIO,COMMON LAW,PHILAD.CHUR.GOD
288,WHITE,Non Indigenous,MALE,66,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
289,INUIT,Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NONE
290,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,888,QUEBEC,COMMON LAW,CATH NON-SPEC
291,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,DETERMINATE,2009,SASKATCHEWAN,UNKNOWN,
292,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1277,ALBERTA,COMMON LAW,NATIVE SPIRITUA
293,NORTH AMERICAN,Indigenous,MALE,67,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),NATIVE SPIRITUA
294,METIS,Indigenous,MALE,40,Supervised,LTSO,DETERMINATE,1553,ONTARIO,SINGLE,NATIVE SPIRITUA
295,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1796,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
296,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NONE
297,SOUTH ASIAN,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,3288,BRITISH COLUMBIA,COMMON LAW,SIKH
298,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,1097,QUEBEC,SINGLE,CATH NON-SPEC
299,WHITE,Non Indigenous,MALE,32,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NOT STATED
300,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,SINGLE,SALVATION ARMY
301,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,789,ONTARIO,SINGLE,CATHOLIC - ROMA
302,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
303,MULTIRAC/ETHNIC,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1096,MANITOBA,COMMON LAW,RASTAFARIAN
304,WHITE,Non Indigenous,MALE,40,Supervised,SR,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
305,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,732,ONTARIO,SEPARATED,ANGLICAN(EPIS.
306,WHITE,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,1278,BRITISH COLUMBIA,COMMON LAW,NONE
307,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
308,BLACK,Non Indigenous,MALE,77,Incarcerated,,DETERMINATE,1826,ONTARIO,MARRIED,CATH NON-SPEC
309,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1035,QUEBEC,SINGLE,CATH NON-SPEC
310,WHITE,Non Indigenous,MALE,26,Supervised,FP,DETERMINATE,1461,SASKATCHEWAN,UNKNOWN,
311,WHITE,Non Indigenous,MALE,49,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
312,BLACK,Non Indigenous,MALE,42,Supervised,SR,DETERMINATE,1645,ONTARIO,COMMON LAW,MUSLIM
313,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,1186,QUEBEC,SINGLE,NONE
314,LATIN AMERICAN,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,1235,ALBERTA,COMMON LAW,CATHOLIC - ROMA
315,,Non Indigenous,MALE,48,Incarcerated,,INDETERMINATE,0,QUEBEC,UNKNOWN,
316,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,CATH NON-SPEC
317,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,SEPARATED,ANGLICAN(EPIS.
318,NORTH AMERICAN,Indigenous,MALE,47,Incarcerated,,DETERMINATE,1461,BRITISH COLUMBIA,SINGLE,NONE
319,S. E. ASIAN,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
320,CHINESE,Non Indigenous,MALE,60,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),PROT NON-SPEC
321,WHITE,Non Indigenous,MALE,51,Supervised,SR,DETERMINATE,5602,QUEBEC,COMMON LAW,CATH NON-SPEC
322,WHITE,Non Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,CATH NON-SPEC
323,WHITE,Non Indigenous,MALE,42,Supervised,SR,DETERMINATE,1887,QUEBEC,COMMON LAW,NONE
324,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,2191,ONTARIO,COMMON LAW,BUDDHIST
325,NORTH AMERICAN,Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CATHOLIC - ROMA
326,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,2419,MANITOBA,COMMON LAW,GREEK ORTHODOX
327,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,3287,NOVA SCOTIA,SINGLE,
328,WHITE,Non Indigenous,MALE,51,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,NONE
329,NORTH AMERICAN,Indigenous,MALE,48,Incarcerated,,DETERMINATE,732,NOVA SCOTIA,WIDOW(ER),
330,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1004,QUEBEC,SINGLE,CATH NON-SPEC
331,BLACK,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
332,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1096,MANITOBA,COMMON LAW,NATIVE SPIRITUA
333,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,2191,QUEBEC,COMMON LAW,CATH NON-SPEC
334,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,1095,QUEBEC,SINGLE,CATH NON-SPEC
335,WHITE,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,PAGAN
336,METIS,Indigenous,MALE,42,Incarcerated,,DETERMINATE,945,QUEBEC,COMMON LAW,CATH NON-SPEC
337,WHITE,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,CATHOLIC - ROMA
338,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1050,BRITISH COLUMBIA,COMMON LAW,NONE
339,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,746,ALBERTA,COMMON LAW,CHRI NON SPEC
340,INUIT,Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRI NON SPEC
341,BLACK,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,2922,ONTARIO,COMMON LAW,CHRI NON SPEC
342,METIS,Indigenous,MALE,51,Incarcerated,,DETERMINATE,2738,ALBERTA,MARRIED,CATHOLIC - ROMA
343,OTHER,Non Indigenous,MALE,43,Supervised,SR,DETERMINATE,911,MANITOBA,SINGLE,CATHOLIC - ROMA
344,NORTH AMERICAN,Indigenous,MALE,31,Supervised,SR,DETERMINATE,1827,QUEBEC,SINGLE,NATIVE SPIRITUA
345,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,1461,ALBERTA,DIVORCED,
346,SOUTH ASIAN,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,4383,ONTARIO,SINGLE,MUSLIM
347,WHITE,Non Indigenous,MALE,49,Supervised,SR,DETERMINATE,7032,ONTARIO,DIVORCED,NONE
348,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,NONE
349,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2921,BRITISH COLUMBIA,SINGLE,NONE
350,WHITE,Non Indigenous,MALE,40,Supervised,SR,DETERMINATE,730,NEW BRUNSWICK,SEPARATED,CATHOLIC - ROMA
351,NORTH AMERICAN,Indigenous,MALE,34,Incarcerated,,DETERMINATE,2497,ONTARIO,COMMON LAW,NONE
352,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1029,MANITOBA,SINGLE,CATHOLIC - ROMA
353,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,MANITOBA,COMMON LAW,CATH NON-SPEC
354,WHITE,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,1820,NFLD AND LAB,SINGLE,CATHOLIC - ROMA
355,WHITE,Non Indigenous,FEMALE,35,Supervised,FP,DETERMINATE,1096,BRITISH COLUMBIA,SINGLE,NONE
356,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,2374,NOVA SCOTIA,COMMON LAW,CATH NON-SPEC
357,CARIBBEAN,Non Indigenous,MALE,23,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CHRI NON SPEC
358,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
359,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2165,ONTARIO,SINGLE,BAPTIST
360,WHITE,Non Indigenous,MALE,64,Supervised,SR,DETERMINATE,5479,QUEBEC,MARRIED,CATH NON-SPEC
361,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,3370,ONTARIO,SINGLE,CATH NON-SPEC
362,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1277,QUEBEC,COMMON LAW,CATH NON-SPEC
363,SOUTH ASIAN,Non Indigenous,FEMALE,33,Supervised,DP,DETERMINATE,1916,ALBERTA,SINGLE,CATHOLIC - ROMA
364,BLACK,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,935,ONTARIO,SINGLE,CHRI NON SPEC
365,NORTH AMERICAN,Indigenous,MALE,76,Supervised,FP,INDETERMINATE,0,NOVA SCOTIA,SINGLE,CATH NON-SPEC
366,BLACK,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,3379,ONTARIO,SINGLE,RASTAFARIAN
367,WHITE,Non Indigenous,MALE,54,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,NONE
368,ASIATIC,Non Indigenous,MALE,50,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,BUDDHIST
369,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,1673,NOVA SCOTIA,SINGLE,CHRI NON SPEC
370,WHITE,Non Indigenous,MALE,58,Supervised,DP,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATHOLIC - ROMA
371,WHITE,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,1096,ONTARIO,SINGLE,CATHOLIC - ROMA
372,FILIPINO,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,ONTARIO,MARRIED,CHRI NON SPEC
373,NORTH AMERICAN,Indigenous,MALE,31,Incarcerated,,DETERMINATE,2770,MANITOBA,SINGLE,NATIVE SPIRITUA
374,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,BUDDHIST
375,WHITE,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,3730,QUEBEC,SINGLE,MUSLIM
376,WHITE,Non Indigenous,MALE,55,Supervised,DP,DETERMINATE,1096,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
377,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
378,WHITE,Non Indigenous,MALE,73,Supervised,FP,INDETERMINATE,0,ONTARIO,COMMON LAW,PROT NON-SPEC
379,S. E. ASIAN,Non Indigenous,MALE,43,Supervised,DP,DETERMINATE,5448,BRITISH COLUMBIA,MARRIED,SIKH
380,WHITE,Non Indigenous,FEMALE,51,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
381,WHITE,Non Indigenous,FEMALE,57,Incarcerated,,DETERMINATE,1157,ONTARIO,SINGLE,PROT NON-SPEC
382,WHITE,Non Indigenous,MALE,51,Supervised,LTSO,DETERMINATE,3167,ONTARIO,SINGLE,CATHOLIC - ROMA
383,NORTH AMERICAN,Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
384,WHITE,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,
385,ARAB,Non Indigenous,MALE,35,Supervised,SR,DETERMINATE,1255,SASKATCHEWAN,SINGLE,MUSLIM
386,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
387,METIS,Indigenous,MALE,38,Incarcerated,,DETERMINATE,2372,QUEBEC,COMMON LAW,CATH NON-SPEC
388,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1372,ONTARIO,COMMON LAW,CHRI NON SPEC
389,BLACK,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,JEHOVAH'S WITNE
390,METIS,Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
391,NORTH AMERICAN,Indigenous,MALE,38,Supervised,FP,DETERMINATE,1279,SASKATCHEWAN,SEPARATED,
392,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1369,QUEBEC,COMMON LAW,CATH NON-SPEC
393,NORTH AMERICAN,Indigenous,MALE,29,Incarcerated,,DETERMINATE,1830,SASKATCHEWAN,SINGLE,
394,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,1999,QUEBEC,SINGLE,CATH NON-SPEC
395,WHITE,Non Indigenous,FEMALE,58,Supervised,FP,DETERMINATE,730,ONTARIO,MARRIED,PROT NON-SPEC
396,METIS,Indigenous,MALE,57,Incarcerated,,DETERMINATE,3226,QUEBEC,COMMON LAW,CATH NON-SPEC
397,WHITE,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,3936,ALBERTA,COMMON LAW,SEVENTH DAY ADV
398,WHITE,Non Indigenous,MALE,59,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
399,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,1188,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
400,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,UNKNOWN,
401,WHITE,Non Indigenous,MALE,56,Incarcerated,,DETERMINATE,1811,ONTARIO,SINGLE,UKRANIAN ORTHOD
402,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1373,ONTARIO,SINGLE,CHRI NON SPEC
403,WHITE,Non Indigenous,MALE,47,Supervised,FP,DETERMINATE,2192,NFLD AND LAB,DIVORCED,CATHOLIC - ROMA
404,ARAB,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,DIVORCED,MUSLIM
405,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,1095,MANITOBA,SINGLE,NONE
406,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,912,QUEBEC,COMMON LAW,CATH NON-SPEC
407,,Non Indigenous,MALE,24,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,
408,METIS,Indigenous,MALE,33,Incarcerated,,DETERMINATE,731,ALBERTA,COMMON LAW,CATH NON-SPEC
409,WHITE,Non Indigenous,MALE,45,Supervised,FP,DETERMINATE,1826,SASKATCHEWAN,COMMON LAW,CATHOLIC - ROMA
410,BLACK,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,731,NEW BRUNSWICK,SINGLE,
411,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,DETERMINATE,761,ONTARIO,COMMON LAW,NATIVE SPIRITUA
412,WHITE,Non Indigenous,FEMALE,25,Supervised,SR,DETERMINATE,1095,ONTARIO,SINGLE,ANGLICAN(EPIS.
413,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,2891,ONTARIO,SINGLE,NONE
414,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,CATHOLIC - ROMA
415,NORTH AMERICAN,Indigenous,MALE,44,Incarcerated,,DETERMINATE,4322,ALBERTA,SINGLE,NATIVE SPIRITUA
416,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,PROT NON-SPEC
417,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,731,NEW BRUNSWICK,SINGLE,WICCA
418,WHITE,Non Indigenous,MALE,68,Supervised,FP,INDETERMINATE,0,MANITOBA,SINGLE,CATH NON-SPEC
419,WHITE,Non Indigenous,MALE,67,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,OTHER
420,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1248,ALBERTA,SINGLE,CATHOLIC - ROMA
421,ASI-E/SOUTHEAST,Non Indigenous,MALE,55,Supervised,DP,DETERMINATE,792,QUEBEC,SINGLE,BUDDHIST
422,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,731,QUEBEC,COMMON LAW,CATHOLIC - GREE
423,WHITE,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,730,QUEBEC,COMMON LAW,CATH NON-SPEC
424,METIS,Indigenous,MALE,62,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),
425,WHITE,Non Indigenous,MALE,64,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,PROT NON-SPEC
426,WHITE,Non Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,853,BRITISH COLUMBIA,COMMON LAW,NONE
